office,id,ad,ed,candidate,party,votes
President/Vice President**,26825,68,67,WRITE-IN,,7
President/Vice President**,26825,68,68,Kamala D. Harris Tim Walz,Democratic,170
President/Vice President**,26825,68,68,Donald J. Trump JD Vance,Republican,40
President/Vice President**,26825,68,68,Donald J. Trump JD Vance,Conservative,5
President/Vice President**,26825,68,68,Kamala D. Harris Tim Walz,Working Families,10
President/Vice President**,26825,68,68,WRITE-IN,,6
President/Vice President**,26825,68,69,Kamala D. Harris Tim Walz,Democratic,165
President/Vice President**,26825,68,69,Donald J. Trump JD Vance,Republican,56
President/Vice President**,26825,68,69,Donald J. Trump JD Vance,Conservative,6
President/Vice President**,26825,68,69,Kamala D. Harris Tim Walz,Working Families,2
President/Vice President**,26825,68,69,WRITE-IN,,0
President/Vice President**,26825,68,70,Kamala D. Harris Tim Walz,Democratic,723
President/Vice President**,26825,68,70,Donald J. Trump JD Vance,Republican,101
President/Vice President**,26825,68,70,Donald J. Trump JD Vance,Conservative,13
President/Vice President**,26825,68,70,Kamala D. Harris Tim Walz,Working Families,44
President/Vice President**,26825,68,70,WRITE-IN,,12
President/Vice President**,26825,68,71,Kamala D. Harris Tim Walz,Democratic,253
President/Vice President**,26825,68,71,Donald J. Trump JD Vance,Republican,55
President/Vice President**,26825,68,71,Donald J. Trump JD Vance,Conservative,2
President/Vice President**,26825,68,71,Kamala D. Harris Tim Walz,Working Families,10
President/Vice President**,26825,68,71,WRITE-IN,,3
President/Vice President**,26825,68,72,Kamala D. Harris Tim Walz,Democratic,108
President/Vice President**,26825,68,72,Donald J. Trump JD Vance,Republican,29
President/Vice President**,26825,68,72,Donald J. Trump JD Vance,Conservative,0
President/Vice President**,26825,68,72,Kamala D. Harris Tim Walz,Working Families,6
President/Vice President**,26825,68,72,WRITE-IN,,3
President/Vice President**,26825,68,73,Kamala D. Harris Tim Walz,Democratic,157
President/Vice President**,26825,68,73,Donald J. Trump JD Vance,Republican,24
President/Vice President**,26825,68,73,Donald J. Trump JD Vance,Conservative,6
President/Vice President**,26825,68,73,Kamala D. Harris Tim Walz,Working Families,12
President/Vice President**,26825,68,73,WRITE-IN,,2
President/Vice President**,26825,68,74,Kamala D. Harris Tim Walz,Democratic,316
President/Vice President**,26825,68,74,Donald J. Trump JD Vance,Republican,63
President/Vice President**,26825,68,74,Donald J. Trump JD Vance,Conservative,7
President/Vice President**,26825,68,74,Kamala D. Harris Tim Walz,Working Families,23
President/Vice President**,26825,68,74,WRITE-IN,,7
President/Vice President**,26825,68,75,Kamala D. Harris Tim Walz,Democratic,142
President/Vice President**,26825,68,75,Donald J. Trump JD Vance,Republican,25
President/Vice President**,26825,68,75,Donald J. Trump JD Vance,Conservative,3
President/Vice President**,26825,68,75,Kamala D. Harris Tim Walz,Working Families,3
President/Vice President**,26825,68,75,WRITE-IN,,2
President/Vice President**,26825,68,76,Kamala D. Harris Tim Walz,Democratic,8
President/Vice President**,26825,68,76,Donald J. Trump JD Vance,Republican,1
President/Vice President**,26825,68,76,Donald J. Trump JD Vance,Conservative,0
President/Vice President**,26825,68,76,Kamala D. Harris Tim Walz,Working Families,0
President/Vice President**,26825,68,76,WRITE-IN,,0
President/Vice President**,26825,68,77,Kamala D. Harris Tim Walz,Democratic,0
President/Vice President**,26825,68,77,Donald J. Trump JD Vance,Republican,0
President/Vice President**,26825,68,77,Donald J. Trump JD Vance,Conservative,0
President/Vice President**,26825,68,77,Kamala D. Harris Tim Walz,Working Families,0
President/Vice President**,26825,68,77,WRITE-IN,,0
President/Vice President**,26825,68,78,Kamala D. Harris Tim Walz,Democratic,0
President/Vice President**,26825,68,78,Donald J. Trump JD Vance,Republican,0
President/Vice President**,26825,68,78,Donald J. Trump JD Vance,Conservative,0
President/Vice President**,26825,68,78,Kamala D. Harris Tim Walz,Working Families,0
President/Vice President**,26825,68,78,WRITE-IN,,0
President/Vice President**,26825,68,79,Kamala D. Harris Tim Walz,Democratic,0
President/Vice President**,26825,68,79,Donald J. Trump JD Vance,Republican,0
President/Vice President**,26825,68,79,Donald J. Trump JD Vance,Conservative,0
President/Vice President**,26825,68,79,Kamala D. Harris Tim Walz,Working Families,0
President/Vice President**,26825,68,79,WRITE-IN,,0
President/Vice President**,26825,68,80,Kamala D. Harris Tim Walz,Democratic,0
President/Vice President**,26825,68,80,Donald J. Trump JD Vance,Republican,0
President/Vice President**,26825,68,80,Donald J. Trump JD Vance,Conservative,0
President/Vice President**,26825,68,80,Kamala D. Harris Tim Walz,Working Families,0
President/Vice President**,26825,68,80,WRITE-IN,,0
President/Vice President**,26825,68,81,Kamala D. Harris Tim Walz,Democratic,0
President/Vice President**,26825,68,81,Donald J. Trump JD Vance,Republican,0
President/Vice President**,26825,68,81,Donald J. Trump JD Vance,Conservative,0
President/Vice President**,26825,68,81,Kamala D. Harris Tim Walz,Working Families,0
President/Vice President**,26825,68,81,WRITE-IN,,0
President/Vice President**,26825,69,1,Kamala D. Harris Tim Walz,Democratic,284
President/Vice President**,26825,69,1,Donald J. Trump JD Vance,Republican,69
President/Vice President**,26825,69,1,Donald J. Trump JD Vance,Conservative,10
President/Vice President**,26825,69,1,Kamala D. Harris Tim Walz,Working Families,16
President/Vice President**,26825,69,1,WRITE-IN,,0
President/Vice President**,26825,69,2,Kamala D. Harris Tim Walz,Democratic,538
President/Vice President**,26825,69,2,Donald J. Trump JD Vance,Republican,96
President/Vice President**,26825,69,2,Donald J. Trump JD Vance,Conservative,5
President/Vice President**,26825,69,2,Kamala D. Harris Tim Walz,Working Families,35
President/Vice President**,26825,69,2,WRITE-IN,,21
President/Vice President**,26825,69,3,Kamala D. Harris Tim Walz,Democratic,389
President/Vice President**,26825,69,3,Donald J. Trump JD Vance,Republican,98
President/Vice President**,26825,69,3,Donald J. Trump JD Vance,Conservative,5
President/Vice President**,26825,69,3,Kamala D. Harris Tim Walz,Working Families,16
President/Vice President**,26825,69,3,WRITE-IN,,2
President/Vice President**,26825,69,4,Kamala D. Harris Tim Walz,Democratic,53
President/Vice President**,26825,69,4,Donald J. Trump JD Vance,Republican,11
President/Vice President**,26825,69,4,Donald J. Trump JD Vance,Conservative,4
President/Vice President**,26825,69,4,Kamala D. Harris Tim Walz,Working Families,1
President/Vice President**,26825,69,4,WRITE-IN,,0
President/Vice President**,26825,69,5,Kamala D. Harris Tim Walz,Democratic,488
President/Vice President**,26825,69,5,Donald J. Trump JD Vance,Republican,58
President/Vice President**,26825,69,5,Donald J. Trump JD Vance,Conservative,3
President/Vice President**,26825,69,5,Kamala D. Harris Tim Walz,Working Families,61
President/Vice President**,26825,69,5,WRITE-IN,,14
President/Vice President**,26825,69,6,Kamala D. Harris Tim Walz,Democratic,815
President/Vice President**,26825,69,6,Donald J. Trump JD Vance,Republican,63
President/Vice President**,26825,69,6,Donald J. Trump JD Vance,Conservative,7
President/Vice President**,26825,69,6,Kamala D. Harris Tim Walz,Working Families,147
President/Vice President**,26825,69,6,WRITE-IN,,27
President/Vice President**,26825,69,7,Kamala D. Harris Tim Walz,Democratic,551
President/Vice President**,26825,69,7,Donald J. Trump JD Vance,Republican,43
President/Vice President**,26825,69,7,Donald J. Trump JD Vance,Conservative,7
President/Vice President**,26825,69,7,Kamala D. Harris Tim Walz,Working Families,67
President/Vice President**,26825,69,7,WRITE-IN,,23
President/Vice President**,26825,69,8,Kamala D. Harris Tim Walz,Democratic,485
President/Vice President**,26825,69,8,Donald J. Trump JD Vance,Republican,29
President/Vice President**,26825,69,8,Donald J. Trump JD Vance,Conservative,3
President/Vice President**,26825,69,8,Kamala D. Harris Tim Walz,Working Families,49
President/Vice President**,26825,69,8,WRITE-IN,,15
President/Vice President**,26825,69,9,Kamala D. Harris Tim Walz,Democratic,305
President/Vice President**,26825,69,9,Donald J. Trump JD Vance,Republican,19
President/Vice President**,26825,69,9,Donald J. Trump JD Vance,Conservative,2
President/Vice President**,26825,69,9,Kamala D. Harris Tim Walz,Working Families,30
President/Vice President**,26825,69,9,WRITE-IN,,11
President/Vice President**,26825,69,10,Kamala D. Harris Tim Walz,Democratic,242
President/Vice President**,26825,69,10,Donald J. Trump JD Vance,Republican,24
President/Vice President**,26825,69,10,Donald J. Trump JD Vance,Conservative,1
President/Vice President**,26825,69,10,Kamala D. Harris Tim Walz,Working Families,24
President/Vice President**,26825,69,10,WRITE-IN,,14
President/Vice President**,26825,69,11,Kamala D. Harris Tim Walz,Democratic,684
President/Vice President**,26825,69,11,Donald J. Trump JD Vance,Republican,44
President/Vice President**,26825,69,11,Donald J. Trump JD Vance,Conservative,2
President/Vice President**,26825,69,11,Kamala D. Harris Tim Walz,Working Families,110
President/Vice President**,26825,69,11,WRITE-IN,,22
President/Vice President**,26825,69,12,Kamala D. Harris Tim Walz,Democratic,878
President/Vice President**,26825,69,12,Donald J. Trump JD Vance,Republican,47
President/Vice President**,26825,69,12,Donald J. Trump JD Vance,Conservative,10
President/Vice President**,26825,69,12,Kamala D. Harris Tim Walz,Working Families,105
President/Vice President**,26825,69,12,WRITE-IN,,18
President/Vice President**,26825,69,13,Kamala D. Harris Tim Walz,Democratic,391
President/Vice President**,26825,69,13,Donald J. Trump JD Vance,Republican,21
President/Vice President**,26825,69,13,Donald J. Trump JD Vance,Conservative,1
President/Vice President**,26825,69,13,Kamala D. Harris Tim Walz,Working Families,29
President/Vice President**,26825,69,13,WRITE-IN,,9
President/Vice President**,26825,69,14,Kamala D. Harris Tim Walz,Democratic,418
President/Vice President**,26825,69,14,Donald J. Trump JD Vance,Republican,27
President/Vice President**,26825,69,14,Donald J. Trump JD Vance,Conservative,5
President/Vice President**,26825,69,14,Kamala D. Harris Tim Walz,Working Families,63
President/Vice President**,26825,69,14,WRITE-IN,,11
President/Vice President**,26825,69,15,Kamala D. Harris Tim Walz,Democratic,265
President/Vice President**,26825,69,15,Donald J. Trump JD Vance,Republican,43
President/Vice President**,26825,69,15,Donald J. Trump JD Vance,Conservative,4
President/Vice President**,26825,69,15,Kamala D. Harris Tim Walz,Working Families,29
President/Vice President**,26825,69,15,WRITE-IN,,3
President/Vice President**,26825,69,16,Kamala D. Harris Tim Walz,Democratic,350
President/Vice President**,26825,69,16,Donald J. Trump JD Vance,Republican,44
President/Vice President**,26825,69,16,Donald J. Trump JD Vance,Conservative,3
President/Vice President**,26825,69,16,Kamala D. Harris Tim Walz,Working Families,34
President/Vice President**,26825,69,16,WRITE-IN,,10
President/Vice President**,26825,69,17,Kamala D. Harris Tim Walz,Democratic,222
President/Vice President**,26825,69,17,Donald J. Trump JD Vance,Republican,19
President/Vice President**,26825,69,17,Donald J. Trump JD Vance,Conservative,1
President/Vice President**,26825,69,17,Kamala D. Harris Tim Walz,Working Families,27
President/Vice President**,26825,69,17,WRITE-IN,,6
President/Vice President**,26825,69,18,Kamala D. Harris Tim Walz,Democratic,321
President/Vice President**,26825,69,18,Donald J. Trump JD Vance,Republican,29
President/Vice President**,26825,69,18,Donald J. Trump JD Vance,Conservative,4
President/Vice President**,26825,69,18,Kamala D. Harris Tim Walz,Working Families,29
President/Vice President**,26825,69,18,WRITE-IN,,3
President/Vice President**,26825,69,19,Kamala D. Harris Tim Walz,Democratic,353
President/Vice President**,26825,69,19,Donald J. Trump JD Vance,Republican,73
President/Vice President**,26825,69,19,Donald J. Trump JD Vance,Conservative,9
President/Vice President**,26825,69,19,Kamala D. Harris Tim Walz,Working Families,37
President/Vice President**,26825,69,19,WRITE-IN,,12
President/Vice President**,26825,69,20,Kamala D. Harris Tim Walz,Democratic,544
President/Vice President**,26825,69,20,Donald J. Trump JD Vance,Republican,88
President/Vice President**,26825,69,20,Donald J. Trump JD Vance,Conservative,6
President/Vice President**,26825,69,20,Kamala D. Harris Tim Walz,Working Families,60
President/Vice President**,26825,69,20,WRITE-IN,,14
President/Vice President**,26825,69,21,Kamala D. Harris Tim Walz,Democratic,396
President/Vice President**,26825,69,21,Donald J. Trump JD Vance,Republican,48
President/Vice President**,26825,69,21,Donald J. Trump JD Vance,Conservative,6
President/Vice President**,26825,69,21,Kamala D. Harris Tim Walz,Working Families,38
President/Vice President**,26825,69,21,WRITE-IN,,10
President/Vice President**,26825,69,22,Kamala D. Harris Tim Walz,Democratic,513
President/Vice President**,26825,69,22,Donald J. Trump JD Vance,Republican,40
President/Vice President**,26825,69,22,Donald J. Trump JD Vance,Conservative,2
President/Vice President**,26825,69,22,Kamala D. Harris Tim Walz,Working Families,47
President/Vice President**,26825,69,22,WRITE-IN,,6
President/Vice President**,26825,69,23,Kamala D. Harris Tim Walz,Democratic,696
President/Vice President**,26825,69,23,Donald J. Trump JD Vance,Republican,82
President/Vice President**,26825,69,23,Donald J. Trump JD Vance,Conservative,8
President/Vice President**,26825,69,23,Kamala D. Harris Tim Walz,Working Families,65
President/Vice President**,26825,69,23,WRITE-IN,,14
President/Vice President**,26825,69,24,Kamala D. Harris Tim Walz,Democratic,262
President/Vice President**,26825,69,24,Donald J. Trump JD Vance,Republican,48
President/Vice President**,26825,69,24,Donald J. Trump JD Vance,Conservative,4
President/Vice President**,26825,69,24,Kamala D. Harris Tim Walz,Working Families,8
President/Vice President**,26825,69,24,WRITE-IN,,3
President/Vice President**,26825,69,25,Kamala D. Harris Tim Walz,Democratic,361
President/Vice President**,26825,69,25,Donald J. Trump JD Vance,Republican,38
President/Vice President**,26825,69,25,Donald J. Trump JD Vance,Conservative,3
President/Vice President**,26825,69,25,Kamala D. Harris Tim Walz,Working Families,20
President/Vice President**,26825,69,25,WRITE-IN,,2
President/Vice President**,26825,69,26,Kamala D. Harris Tim Walz,Democratic,147
President/Vice President**,26825,69,26,Donald J. Trump JD Vance,Republican,29
President/Vice President**,26825,69,26,Donald J. Trump JD Vance,Conservative,3
President/Vice President**,26825,69,26,Kamala D. Harris Tim Walz,Working Families,16
President/Vice President**,26825,69,26,WRITE-IN,,2
President/Vice President**,26825,69,27,Kamala D. Harris Tim Walz,Democratic,334
President/Vice President**,26825,69,27,Donald J. Trump JD Vance,Republican,54
President/Vice President**,26825,69,27,Donald J. Trump JD Vance,Conservative,7
President/Vice President**,26825,69,27,Kamala D. Harris Tim Walz,Working Families,36
President/Vice President**,26825,69,27,WRITE-IN,,5
President/Vice President**,26825,69,28,Kamala D. Harris Tim Walz,Democratic,208
President/Vice President**,26825,69,28,Donald J. Trump JD Vance,Republican,9
President/Vice President**,26825,69,28,Donald J. Trump JD Vance,Conservative,0
President/Vice President**,26825,69,28,Kamala D. Harris Tim Walz,Working Families,14
President/Vice President**,26825,69,28,WRITE-IN,,2
President/Vice President**,26825,69,29,Kamala D. Harris Tim Walz,Democratic,470
President/Vice President**,26825,69,29,Donald J. Trump JD Vance,Republican,31
President/Vice President**,26825,69,29,Donald J. Trump JD Vance,Conservative,3
President/Vice President**,26825,69,29,Kamala D. Harris Tim Walz,Working Families,68
President/Vice President**,26825,69,29,WRITE-IN,,13
President/Vice President**,26825,69,30,Kamala D. Harris Tim Walz,Democratic,563
President/Vice President**,26825,69,30,Donald J. Trump JD Vance,Republican,47
President/Vice President**,26825,69,30,Donald J. Trump JD Vance,Conservative,5
President/Vice President**,26825,69,30,Kamala D. Harris Tim Walz,Working Families,52
President/Vice President**,26825,69,30,WRITE-IN,,6
President/Vice President**,26825,69,31,Kamala D. Harris Tim Walz,Democratic,259
President/Vice President**,26825,69,31,Donald J. Trump JD Vance,Republican,14
President/Vice President**,26825,69,31,Donald J. Trump JD Vance,Conservative,1
President/Vice President**,26825,69,31,Kamala D. Harris Tim Walz,Working Families,31
President/Vice President**,26825,69,31,WRITE-IN,,7
President/Vice President**,26825,69,32,Kamala D. Harris Tim Walz,Democratic,204
President/Vice President**,26825,69,32,Donald J. Trump JD Vance,Republican,24
President/Vice President**,26825,69,32,Donald J. Trump JD Vance,Conservative,2
President/Vice President**,26825,69,32,Kamala D. Harris Tim Walz,Working Families,15
President/Vice President**,26825,69,32,WRITE-IN,,5
President/Vice President**,26825,69,33,Kamala D. Harris Tim Walz,Democratic,746
President/Vice President**,26825,69,33,Donald J. Trump JD Vance,Republican,85
President/Vice President**,26825,69,33,Donald J. Trump JD Vance,Conservative,8
President/Vice President**,26825,69,33,Kamala D. Harris Tim Walz,Working Families,78
President/Vice President**,26825,69,33,WRITE-IN,,14
President/Vice President**,26825,69,34,Kamala D. Harris Tim Walz,Democratic,606
President/Vice President**,26825,69,34,Donald J. Trump JD Vance,Republican,54
President/Vice President**,26825,69,34,Donald J. Trump JD Vance,Conservative,2
President/Vice President**,26825,69,34,Kamala D. Harris Tim Walz,Working Families,40
President/Vice President**,26825,69,34,WRITE-IN,,12
President/Vice President**,26825,69,35,Kamala D. Harris Tim Walz,Democratic,544
President/Vice President**,26825,69,35,Donald J. Trump JD Vance,Republican,48
President/Vice President**,26825,69,35,Donald J. Trump JD Vance,Conservative,3
President/Vice President**,26825,69,35,Kamala D. Harris Tim Walz,Working Families,48
President/Vice President**,26825,69,35,WRITE-IN,,14
President/Vice President**,26825,69,36,Kamala D. Harris Tim Walz,Democratic,708
President/Vice President**,26825,69,36,Donald J. Trump JD Vance,Republican,88
President/Vice President**,26825,69,36,Donald J. Trump JD Vance,Conservative,9
President/Vice President**,26825,69,36,Kamala D. Harris Tim Walz,Working Families,57
President/Vice President**,26825,69,36,WRITE-IN,,10
President/Vice President**,26825,69,37,Kamala D. Harris Tim Walz,Democratic,701
President/Vice President**,26825,69,37,Donald J. Trump JD Vance,Republican,76
President/Vice President**,26825,69,37,Donald J. Trump JD Vance,Conservative,6
President/Vice President**,26825,69,37,Kamala D. Harris Tim Walz,Working Families,49
President/Vice President**,26825,69,37,WRITE-IN,,13
President/Vice President**,26825,69,38,Kamala D. Harris Tim Walz,Democratic,709
President/Vice President**,26825,69,38,Donald J. Trump JD Vance,Republican,80
President/Vice President**,26825,69,38,Donald J. Trump JD Vance,Conservative,4
President/Vice President**,26825,69,38,Kamala D. Harris Tim Walz,Working Families,52
President/Vice President**,26825,69,38,WRITE-IN,,12
President/Vice President**,26825,69,39,Kamala D. Harris Tim Walz,Democratic,488
President/Vice President**,26825,69,39,Donald J. Trump JD Vance,Republican,33
President/Vice President**,26825,69,39,Donald J. Trump JD Vance,Conservative,2
President/Vice President**,26825,69,39,Kamala D. Harris Tim Walz,Working Families,47
President/Vice President**,26825,69,39,WRITE-IN,,9
President/Vice President**,26825,69,40,Kamala D. Harris Tim Walz,Democratic,411
President/Vice President**,26825,69,40,Donald J. Trump JD Vance,Republican,25
President/Vice President**,26825,69,40,Donald J. Trump JD Vance,Conservative,1
President/Vice President**,26825,69,40,Kamala D. Harris Tim Walz,Working Families,31
President/Vice President**,26825,69,40,WRITE-IN,,4
President/Vice President**,26825,69,41,Kamala D. Harris Tim Walz,Democratic,1104
President/Vice President**,26825,69,41,Donald J. Trump JD Vance,Republican,96
President/Vice President**,26825,69,41,Donald J. Trump JD Vance,Conservative,2
President/Vice President**,26825,69,41,Kamala D. Harris Tim Walz,Working Families,95
President/Vice President**,26825,69,41,WRITE-IN,,31
President/Vice President**,26825,69,42,Kamala D. Harris Tim Walz,Democratic,868
President/Vice President**,26825,69,42,Donald J. Trump JD Vance,Republican,77
President/Vice President**,26825,69,42,Donald J. Trump JD Vance,Conservative,10
President/Vice President**,26825,69,42,Kamala D. Harris Tim Walz,Working Families,92
President/Vice President**,26825,69,42,WRITE-IN,,15
President/Vice President**,26825,69,43,Kamala D. Harris Tim Walz,Democratic,840
President/Vice President**,26825,69,43,Donald J. Trump JD Vance,Republican,62
President/Vice President**,26825,69,43,Donald J. Trump JD Vance,Conservative,5
President/Vice President**,26825,69,43,Kamala D. Harris Tim Walz,Working Families,69
President/Vice President**,26825,69,43,WRITE-IN,,13
President/Vice President**,26825,69,44,Kamala D. Harris Tim Walz,Democratic,302
President/Vice President**,26825,69,44,Donald J. Trump JD Vance,Republican,23
President/Vice President**,26825,69,44,Donald J. Trump JD Vance,Conservative,5
President/Vice President**,26825,69,44,Kamala D. Harris Tim Walz,Working Families,41
President/Vice President**,26825,69,44,WRITE-IN,,5
President/Vice President**,26825,69,45,Kamala D. Harris Tim Walz,Democratic,810
President/Vice President**,26825,69,45,Donald J. Trump JD Vance,Republican,55
President/Vice President**,26825,69,45,Donald J. Trump JD Vance,Conservative,1
President/Vice President**,26825,69,45,Kamala D. Harris Tim Walz,Working Families,81
President/Vice President**,26825,69,45,WRITE-IN,,9
President/Vice President**,26825,69,46,Kamala D. Harris Tim Walz,Democratic,753
President/Vice President**,26825,69,46,Donald J. Trump JD Vance,Republican,81
President/Vice President**,26825,69,46,Donald J. Trump JD Vance,Conservative,4
President/Vice President**,26825,69,46,Kamala D. Harris Tim Walz,Working Families,70
President/Vice President**,26825,69,46,WRITE-IN,,12
President/Vice President**,26825,69,47,Kamala D. Harris Tim Walz,Democratic,618
President/Vice President**,26825,69,47,Donald J. Trump JD Vance,Republican,91
President/Vice President**,26825,69,47,Donald J. Trump JD Vance,Conservative,8
President/Vice President**,26825,69,47,Kamala D. Harris Tim Walz,Working Families,57
President/Vice President**,26825,69,47,WRITE-IN,,19
President/Vice President**,26825,69,48,Kamala D. Harris Tim Walz,Democratic,685
President/Vice President**,26825,69,48,Donald J. Trump JD Vance,Republican,94
President/Vice President**,26825,69,48,Donald J. Trump JD Vance,Conservative,11
President/Vice President**,26825,69,48,Kamala D. Harris Tim Walz,Working Families,61
President/Vice President**,26825,69,48,WRITE-IN,,19
President/Vice President**,26825,69,49,Kamala D. Harris Tim Walz,Democratic,496
President/Vice President**,26825,69,49,Donald J. Trump JD Vance,Republican,78
President/Vice President**,26825,69,49,Donald J. Trump JD Vance,Conservative,5
President/Vice President**,26825,69,49,Kamala D. Harris Tim Walz,Working Families,45
President/Vice President**,26825,69,49,WRITE-IN,,12
President/Vice President**,26825,69,50,Kamala D. Harris Tim Walz,Democratic,786
President/Vice President**,26825,69,50,Donald J. Trump JD Vance,Republican,68
President/Vice President**,26825,69,50,Donald J. Trump JD Vance,Conservative,6
President/Vice President**,26825,69,50,Kamala D. Harris Tim Walz,Working Families,65
President/Vice President**,26825,69,50,WRITE-IN,,20
President/Vice President**,26825,69,51,Kamala D. Harris Tim Walz,Democratic,613
President/Vice President**,26825,69,51,Donald J. Trump JD Vance,Republican,82
President/Vice President**,26825,69,51,Donald J. Trump JD Vance,Conservative,8
President/Vice President**,26825,69,51,Kamala D. Harris Tim Walz,Working Families,50
President/Vice President**,26825,69,51,WRITE-IN,,13
President/Vice President**,26825,69,52,Kamala D. Harris Tim Walz,Democratic,862
President/Vice President**,26825,69,52,Donald J. Trump JD Vance,Republican,110
President/Vice President**,26825,69,52,Donald J. Trump JD Vance,Conservative,7
President/Vice President**,26825,69,52,Kamala D. Harris Tim Walz,Working Families,64
President/Vice President**,26825,69,52,WRITE-IN,,14
President/Vice President**,26825,69,53,Kamala D. Harris Tim Walz,Democratic,577
President/Vice President**,26825,69,53,Donald J. Trump JD Vance,Republican,68
President/Vice President**,26825,69,53,Donald J. Trump JD Vance,Conservative,2
President/Vice President**,26825,69,53,Kamala D. Harris Tim Walz,Working Families,32
President/Vice President**,26825,69,53,WRITE-IN,,11
President/Vice President**,26825,69,54,Kamala D. Harris Tim Walz,Democratic,791
President/Vice President**,26825,69,54,Donald J. Trump JD Vance,Republican,111
President/Vice President**,26825,69,54,Donald J. Trump JD Vance,Conservative,12
President/Vice President**,26825,69,54,Kamala D. Harris Tim Walz,Working Families,38
President/Vice President**,26825,69,54,WRITE-IN,,13
President/Vice President**,26825,69,55,Kamala D. Harris Tim Walz,Democratic,378
President/Vice President**,26825,69,55,Donald J. Trump JD Vance,Republican,51
President/Vice President**,26825,69,55,Donald J. Trump JD Vance,Conservative,6
President/Vice President**,26825,69,55,Kamala D. Harris Tim Walz,Working Families,27
President/Vice President**,26825,69,55,WRITE-IN,,7
President/Vice President**,26825,69,56,Kamala D. Harris Tim Walz,Democratic,611
President/Vice President**,26825,69,56,Donald J. Trump JD Vance,Republican,75
President/Vice President**,26825,69,56,Donald J. Trump JD Vance,Conservative,9
President/Vice President**,26825,69,56,Kamala D. Harris Tim Walz,Working Families,44
President/Vice President**,26825,69,56,WRITE-IN,,10
President/Vice President**,26825,69,57,Kamala D. Harris Tim Walz,Democratic,426
President/Vice President**,26825,69,57,Donald J. Trump JD Vance,Republican,40
President/Vice President**,26825,69,57,Donald J. Trump JD Vance,Conservative,7
President/Vice President**,26825,69,57,Kamala D. Harris Tim Walz,Working Families,44
President/Vice President**,26825,69,57,WRITE-IN,,7
President/Vice President**,26825,69,58,Kamala D. Harris Tim Walz,Democratic,797
President/Vice President**,26825,69,58,Donald J. Trump JD Vance,Republican,104
President/Vice President**,26825,69,58,Donald J. Trump JD Vance,Conservative,7
President/Vice President**,26825,69,58,Kamala D. Harris Tim Walz,Working Families,70
President/Vice President**,26825,69,58,WRITE-IN,,21
President/Vice President**,26825,69,59,Kamala D. Harris Tim Walz,Democratic,651
President/Vice President**,26825,69,59,Donald J. Trump JD Vance,Republican,65
President/Vice President**,26825,69,59,Donald J. Trump JD Vance,Conservative,4
President/Vice President**,26825,69,59,Kamala D. Harris Tim Walz,Working Families,52
President/Vice President**,26825,69,59,WRITE-IN,,16
President/Vice President**,26825,69,60,Kamala D. Harris Tim Walz,Democratic,715
President/Vice President**,26825,69,60,Donald J. Trump JD Vance,Republican,94
President/Vice President**,26825,69,60,Donald J. Trump JD Vance,Conservative,4
President/Vice President**,26825,69,60,Kamala D. Harris Tim Walz,Working Families,77
President/Vice President**,26825,69,60,WRITE-IN,,17
President/Vice President**,26825,69,61,Kamala D. Harris Tim Walz,Democratic,454
President/Vice President**,26825,69,61,Donald J. Trump JD Vance,Republican,57
President/Vice President**,26825,69,61,Donald J. Trump JD Vance,Conservative,2
President/Vice President**,26825,69,61,Kamala D. Harris Tim Walz,Working Families,51
President/Vice President**,26825,69,61,WRITE-IN,,7
President/Vice President**,26825,69,62,Kamala D. Harris Tim Walz,Democratic,353
President/Vice President**,26825,69,62,Donald J. Trump JD Vance,Republican,31
President/Vice President**,26825,69,62,Donald J. Trump JD Vance,Conservative,0
President/Vice President**,26825,69,62,Kamala D. Harris Tim Walz,Working Families,25
President/Vice President**,26825,69,62,WRITE-IN,,5
President/Vice President**,26825,69,63,Kamala D. Harris Tim Walz,Democratic,383
President/Vice President**,26825,69,63,Donald J. Trump JD Vance,Republican,43
President/Vice President**,26825,69,63,Donald J. Trump JD Vance,Conservative,4
President/Vice President**,26825,69,63,Kamala D. Harris Tim Walz,Working Families,37
President/Vice President**,26825,69,63,WRITE-IN,,11
President/Vice President**,26825,69,64,Kamala D. Harris Tim Walz,Democratic,321
President/Vice President**,26825,69,64,Donald J. Trump JD Vance,Republican,57
President/Vice President**,26825,69,64,Donald J. Trump JD Vance,Conservative,4
President/Vice President**,26825,69,64,Kamala D. Harris Tim Walz,Working Families,20
President/Vice President**,26825,69,64,WRITE-IN,,5
President/Vice President**,26825,69,65,Kamala D. Harris Tim Walz,Democratic,448
President/Vice President**,26825,69,65,Donald J. Trump JD Vance,Republican,48
President/Vice President**,26825,69,65,Donald J. Trump JD Vance,Conservative,3
President/Vice President**,26825,69,65,Kamala D. Harris Tim Walz,Working Families,28
President/Vice President**,26825,69,65,WRITE-IN,,2
President/Vice President**,26825,69,66,Kamala D. Harris Tim Walz,Democratic,608
President/Vice President**,26825,69,66,Donald J. Trump JD Vance,Republican,58
President/Vice President**,26825,69,66,Donald J. Trump JD Vance,Conservative,4
President/Vice President**,26825,69,66,Kamala D. Harris Tim Walz,Working Families,51
President/Vice President**,26825,69,66,WRITE-IN,,13
President/Vice President**,26825,69,67,Kamala D. Harris Tim Walz,Democratic,380
President/Vice President**,26825,69,67,Donald J. Trump JD Vance,Republican,64
President/Vice President**,26825,69,67,Donald J. Trump JD Vance,Conservative,5
